endTime,artistName,trackName,msPlayed
2022-04-02 06:28,Ariana Grande,needy,171573
2022-04-02 06:31,Billie Eilish,bury a friend,193143
2022-04-02 06:35,Taylor Swift,Love Story,235280
2022-04-02 06:36,THE ANXIETY,Meet Me At Our Spot - Live,5138
2022-04-02 06:40,Bruno Major,Nothing,0
2022-04-02 06:40,Cigarettes After Sex,Falling In Love,245840
2022-04-02 06:43,Hailee Steinfeld,Starving,181880
2022-04-02 06:45,Bella Poarch,Build a Bitch,122772
2022-04-02 06:46,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",44737
2022-04-02 06:49,Camila Cabello,I Have Questions,221881
2022-04-02 06:52,Taylor Swift,champagne problems,4992
2022-04-03 08:27,Justin Bieber,Holy (feat. Chance The Rapper),212093
2022-04-03 08:30,ZAYN,Insomnia,175773
2022-04-03 08:31,Billie Eilish,Lost Cause,84782
2022-04-04 13:06,Amaarae,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),204763
2022-04-04 13:09,Justin Bieber,Holy (feat. Chance The Rapper),9096
2022-04-05 19:24,One Direction,Little Things,170838
2022-04-06 10:34,James Bay,Give Me The Reason,139940
2022-04-07 18:09,Dua Lipa,Break My Heart,45175
2022-04-07 18:09,Tate McRae,you broke me first,911
2022-04-07 18:12,Stellar,Ashes,166355
2022-04-07 18:17,Maty Noyes,New Friends,160519
2022-04-07 18:37,Sophia Gonzon,Daddy Issues,0
2022-04-07 18:37,Molly Kate Kestner,Prom Queen,0
2022-04-07 18:40,Madison Beer,Dear Society,179576
2022-04-07 18:44,La Roux,Bulletproof,122023
2022-04-08 12:24,Daniel Schulz,Turn Back Time,223561
2022-04-08 12:28,Taylor Swift,Fearless (Taylor’s Version),241591
2022-04-08 12:31,One Direction,What Makes You Beautiful,199986
2022-04-08 12:34,Ashnikko,Slumber Party (feat. Princess Nokia),178404
2022-04-08 12:38,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),193000
2022-04-08 12:42,Olivia Rodrigo,drivers license,242013
2022-04-08 12:45,Shawn Mendes,If I Can't Have You,190800
2022-04-08 12:48,Taylor Swift,Look What You Made Me Do,211853
2022-04-08 12:50,JVKE,this is what falling in love feels like,120308
2022-04-08 12:54,Ariana Grande,no tears left to cry,205920
2022-04-08 12:57,BLACKPINK,Ice Cream (with Selena Gomez),175813
2022-04-08 13:01,Machine Gun Kelly,Bad Things (with Camila Cabello),239293
2022-04-08 13:04,SAINt JHN,Roses - Imanbek Remix,176840
2022-04-08 13:07,HRVY,Personal,198040
2022-04-08 13:10,Alan Walker,On My Way,193797
2022-04-08 13:13,ZAYN,Rainberry,171133
2022-04-08 13:17,Zedd,Stay,210090
2022-04-08 13:20,BTS,Dynamite,199053
2022-04-08 13:24,Dua Lipa,New Rules,209320
2022-04-08 13:28,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000
2022-04-08 13:37,Ed Sheeran,Bad Habits,14098
2022-04-08 15:58,The Macarons Project,Fly Me to the Moon,100254
2022-04-08 15:59,Kina,Get You The Moon (feat. Snøw),23724
2022-04-08 16:00,Joytastic Sarah,Fly Me to the Moon,87818
2022-04-08 16:03,Oscar Lang,million little reasons,163493
2022-04-08 16:07,A-Wall,Loverboy,132286
2022-04-08 18:08,Ruth B.,Dandelions,199720
2022-04-10 13:54,JVKE,Upside Down,1253
2022-04-10 13:54,Daniela Andrade,La Vie En Rose,1756
2022-04-10 13:54,Kina,Can We Kiss Forever?,728
2022-04-10 13:54,Alec Benjamin,Let Me Down Slowly,119380
2022-04-10 13:54,Ruth B.,Dandelions,6605
2022-04-10 13:54,WILLOW,Wait a Minute!,6207
2022-04-10 13:57,Prateek Kuhad,Tere Hi Hum,176978
2022-04-10 13:59,Sexy Pigeon,Avocado Toast,118857
2022-04-10 14:00,Noah Cyrus,July,4295
2022-04-10 14:02,Bruno Major,Nothing,161444
2022-04-10 14:05,Sista Prod,Eyes Blue Like The Atlantic (feat. Subvrbs),29723
2022-04-10 14:05,Hasan Raheem,Aisay Kaisay,27609
2022-04-11 15:03,JVKE,this is what falling in love feels like,23000
2022-04-11 15:03,Lord Huron,The Night We Met,532
2022-04-11 15:06,Lord Huron,The Night We Met (feat. Phoebe Bridgers),208173
2022-04-11 15:11,Jacob Banks,Unknown,780
2022-04-11 15:26,Billie Eilish,Therefore I Am,173539
2022-04-11 15:45,Isak Danielson,Snowman,0
2022-04-11 15:53,Isak Danielson,Snowman,74980
2022-04-12 11:25,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),20052
2022-04-12 11:26,Jinsang,Summer's Day,74711
2022-04-12 11:27,5 Seconds of Summer,She Looks So Perfect,9017
2022-04-12 11:35,James TW,You & Me,81320
2022-04-12 16:07,Lorde,Liability,11767
2022-04-12 16:10,Joji,SLOW DANCING IN THE DARK,209273
2022-04-12 16:11,Neck Deep,Wish You Were Here,23716
2022-04-12 16:11,Joji,SLOW DANCING IN THE DARK,0
2022-04-12 16:14,Neck Deep,Wish You Were Here,129301
2022-04-12 16:14,Joji,SLOW DANCING IN THE DARK,1527
2022-04-12 16:16,Montell Fish,Fall in Love with You.,132000
2022-04-12 16:19,Jeremy Zucker,comethru,181613
2022-04-12 16:23,Peach Tree Rascals,Mariposa,210000
2022-04-12 16:26,Prateek Kuhad,Kasoor,197549
2022-04-12 16:29,Bruno Major,Nothing,162797
2022-04-12 16:33,Prateek Kuhad,cold/mess,159359
2022-04-13 11:57,Ashnikko,Slumber Party (feat. Princess Nokia),178404
2022-04-13 12:06,Bazzi,Mine,74108
2022-04-13 12:10,One Direction,You & I,237933
2022-04-13 12:13,Alan Walker,On My Way,183040
2022-04-13 12:15,Zedd,The Middle,54920
2022-04-13 12:28,Zedd,The Middle,130142
2022-04-13 12:30,eluxed,We Belong,170573
2022-04-13 12:34,Gryffin,Nobody Compares To You (feat. Katie Pearlman),231290
2022-04-13 12:37,Conan Gray,Maniac,185773
2022-04-13 12:39,One Direction,Best Song Ever,11038
2022-04-18 13:48,One Direction,Best Song Ever,188854
2022-04-18 13:49,Harry Styles,Falling,28206
2022-04-18 13:54,R. City,Locked Away (feat. Adam Levine),207404
2022-04-18 14:01,Maroon 5,Sugar,235422
2022-04-18 14:06,Rixton,Me And My Broken Heart,25388
2022-04-18 14:07,The Vamps,Somebody To You,31939
2022-04-22 05:50,James Arthur,Say You Won't Let Go,68060
2022-04-22 05:54,The Weeknd,Blinding Lights,200040
2022-04-22 05:58,The Weeknd,Save Your Tears,215626
2022-04-22 06:01,Doja Cat,You Right,186173
2022-04-22 06:01,BTS,Dynamite,14176
2022-04-22 06:02,Post Malone,Circles,2840
2022-04-25 13:40,Post Malone,Circles,55361
2022-04-25 13:44,Doja Cat,Kiss Me More (feat. SZA),47070
2022-04-25 13:45,Sam Tinnesz,Play with Fire (feat. Yacht Money),47578
2022-04-25 13:45,Doja Cat,Kiss Me More (feat. SZA),0
2022-04-25 13:45,Doja Cat,Kiss Me More (feat. SZA),2213
2022-04-25 13:48,Madison Beer,Dear Society,179475
2022-04-25 13:52,Sia,"Genius (feat. Sia, Diplo, and Labrinth)",212353
2022-04-25 13:55,Little Mix,Wasabi,153367
2022-04-25 14:00,Sabrina Carpenter,Paris,218012
2022-04-25 14:02,yesh,troubles,146143
2022-04-25 14:05,Alex Mali,Facts Only,182610
2022-04-25 14:08,Ariana Grande,God is a woman,197463
2022-04-25 14:13,Madison Beer,Home with You,190057
2022-04-25 14:16,Sophia Gonzon,Daddy Issues,136708
2022-04-25 14:21,Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",175651
2022-04-25 14:24,Clean Bandit,Playboy Style (feat. Charli XCX & Bhad Bhabie),218680
2022-04-25 14:27,Jonny Glenn,Woah,174431
2022-04-25 14:30,Bea Miller,THAT BITCH,200873
2022-04-25 14:31,Carlie Hanson,Numb,192
2022-04-25 14:34,Ava Max,My Way,141623
2022-04-25 14:37,Bea Miller,S.L.U.T.,179060
2022-04-25 14:41,JEN Z,Love You Like Me,213901
2022-04-25 14:44,5 Seconds of Summer,Teeth,159900
2022-04-30 10:47,One Direction,Steal My Girl,79993
2022-04-30 10:51,Ember Island,Umbrella,54437
2022-04-30 10:51,Little Mix,Wasabi,54437
2022-04-30 10:54,Little Mix,Wasabi,154787
2022-04-30 10:57,Hailee Steinfeld,Starving,181694
2022-04-30 11:00,ZAYN,Better,174517
2022-04-30 11:04,Ariana Grande,"thank u, next",206092
2022-04-30 11:06,Justin Bieber,Lonely (with benny blanco),149235
2022-04-30 11:09,Imagine Dragons,Believer,204116
2022-04-30 11:13,Taylor Swift,I Knew You Were Trouble.,219663
2022-04-30 11:13,Michele Morrone,Feel It,4274
2022-04-30 11:16,Olivia O'Brien,hate u love u,174014
2022-04-30 11:22,Leah Nobel,"Beginning Middle End - From The Netflix Film ""To All The Boys: Always and Forever""",193410
2022-04-30 11:25,Justin Bieber,Holy (feat. Chance The Rapper),211998
2022-04-30 11:29,Shawn Mendes,If I Can't Have You,4275
2022-04-30 11:29,Duncan Laurence,Arcade,185054
2022-04-30 11:32,ZAYN,Entertainer,202456
2022-04-30 11:38,R3HAB,Flames (with ZAYN),154116
2022-04-30 11:43,Chet Porter,Stay,245286
2022-04-30 11:46,Camila Cabello,Cry for Me,189120
2022-04-30 11:48,DJ Snake,Let Me Love You,94088
2022-04-30 15:48,Ed Sheeran,Bad Habits,109580
2022-05-03 17:43,Harry Styles,As It Was,68165
2022-05-04 12:41,Taylor Swift,Blank Space,231648
2022-05-04 12:43,Harry Styles,Watermelon Sugar,173929
2022-05-04 12:43,Shawn Mendes,Mercy,5504
2022-05-04 12:47,Daniel Schulz,Turn Back Time,223379
2022-05-04 12:54,Billie Eilish,my future,206753
2022-05-04 12:58,Destiny Rogers,Tomboy,203423
2022-05-04 13:01,Ryn Weaver,Pierre,202717
2022-05-04 13:01,Katy Perry,Never Really Over,4291
2022-05-04 13:04,Tate McRae,you broke me first,169042
2022-05-04 13:08,Kent Jones,Don't Mind,46854
2022-05-04 13:11,HRVY,Told You So,176910
2022-05-04 13:24,JP Saxe,If the World Was Ending (feat. Julia Michaels),208473
2022-05-04 13:27,James TW,You & Me,4270
2022-05-04 13:27,Ariana Grande,7 rings,178494
2022-05-04 13:29,Halsey,Walls Could Talk,101610
2022-05-04 13:34,FelixThe1st,Own Brand Freestyle,39683
2022-05-05 10:00,Ali Gatie,It's You,72880
2022-05-06 16:08,Hailee Steinfeld,Capital Letters,2760
2022-05-06 16:15,Harry Styles,Watermelon Sugar,174000
2022-05-06 16:19,Olivia Rodrigo,deja vu,215506
2022-05-06 16:22,Hailee Steinfeld,Starving,181880
2022-05-06 16:26,Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,235545
2022-05-06 16:28,R3HAB,Flames (with ZAYN),155526
2022-05-06 16:31,Sam Smith,Dancing With A Stranger (with Normani),171029
2022-05-06 16:31,ZAYN,PILLOWTALK,15885
2022-05-06 16:35,Royal & the Serpent,Choke,105772
2022-05-06 16:37,Justus Bennetts,Bad Day,108800
2022-05-06 16:42,Bebe Rexha,I'm a Mess,184023
2022-05-07 04:55,Olivia O'Brien,hate u love u,1257
2022-05-07 05:00,Doja Cat,Get Into It (Yuh),138293
2022-05-07 05:02,Justus Bennetts,Bad Day,108800
2022-05-07 05:05,Jonas Brothers,Cool,167106
2022-05-07 05:09,The Chainsmokers,Something Just Like This,247160
2022-05-07 05:14,Billie Eilish,i love you,291796
2022-05-07 05:17,Olivia Rodrigo,enough for you,13884
2022-05-07 05:17,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),688
2022-05-07 05:17,Shawn Mendes,There's Nothing Holdin' Me Back,2510
2022-05-07 05:17,Ali Gatie,It's You,177904
2022-05-07 05:17,The Chainsmokers,Hope,1230
2022-05-07 05:17,Elley Duhé,MIDDLE OF THE NIGHT,2436
2022-05-07 05:17,Selena Gomez,Lose You To Love Me,1674
2022-05-07 05:17,Taylor Swift,You Need To Calm Down,3752
2022-05-07 05:20,Harry Styles,As It Was,167303
2022-05-07 05:23,Jack Harlow,First Class,173947
2022-05-07 05:27,Glass Animals,Heat Waves,238805
2022-05-07 05:28,KAROL G,PROVENZA,71421
2022-05-07 05:31,The Kid LAROI,STAY (with Justin Bieber),141805
2022-05-07 05:34,Camila Cabello,Bam Bam (feat. Ed Sheeran),206070
2022-05-07 05:37,Lizzo,About Damn Time,191822
2022-05-07 05:41,Elton John,Cold Heart - PNAU Remix,202735
2022-05-07 05:43,Elley Duhé,MIDDLE OF THE NIGHT,45752
2022-05-08 13:41,Dua Lipa,Levitating (feat. DaBaby),40392
2022-05-08 13:42,Doja Cat,Boss Bitch,26588
2022-05-08 13:42,Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,35404
2022-05-08 13:45,Little Mix,Wasabi,31810
2022-05-08 13:45,Doja Cat,Kiss Me More (feat. SZA),0
2022-05-08 13:45,Billie Eilish,Lost Cause,1647
2022-05-08 13:45,Backstreet Boys,I Want It That Way,0
2022-05-08 13:45,Billy Joel,Just the Way You Are,0
2022-05-08 13:45,Billy Joel,Uptown Girl,0
2022-05-08 13:45,Masked Wolf,Astronaut In The Ocean,115026
2022-05-08 13:47,Aditya A,Chaand Baaliyan,103264
2022-05-08 13:48,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",3752
2022-05-08 13:48,Harrdy Sandhu,Soch,906
2022-05-08 13:48,Ravi Basrur,Mehabooba,52579
2022-05-08 13:54,Kamal Khan,Ishq Sufiyana (Male),325257
2022-05-08 13:58,Vishal-Shekhar,Ishq Bulaava,128362
2022-05-09 08:56,Billie Eilish,lovely (with Khalid),1440
2022-05-09 08:56,Justin Bieber,Lonely (with benny blanco),1748
2022-05-09 08:56,John Legend,All of Me,34130
2022-05-09 08:59,ZAYN,Fingers,171240
2022-05-09 09:03,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),221746
2022-05-09 09:06,Lord Huron,The Night We Met (feat. Phoebe Bridgers),208173
2022-05-09 09:09,benny blanco,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",158027
2022-05-09 09:12,Ashe,Moral of the Story,201083
2022-05-09 09:15,Ariana Grande,7 rings,178626
2022-05-09 09:18,Jonas Brothers,Sucker,181026
2022-05-09 09:24,ZAYN,"A Whole New World (End Title) - From ""Aladdin""",219435
2022-05-09 17:03,Daniela Andrade,La Vie En Rose,1837
2022-05-09 17:06,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,207904
2022-05-09 17:10,Taylor Swift,Lover,221306
2022-05-09 17:13,SHAED,Trampoline (with ZAYN),184280
2022-05-09 17:15,Doja Cat,Boss Bitch,134239
2022-05-09 17:18,Conan Gray,Heather,198040
2022-05-09 17:22,Marshmello,FRIENDS,202620
2022-05-09 17:22,"Tyler, The Creator",IFHY (feat. Pharrell),28249
2022-05-09 17:22,Julia Michaels,Heaven,1691
2022-05-09 17:24,Bella Poarch,Build a Bitch,122772
2022-05-09 17:28,Billie Eilish,Lost Cause,212496
2022-05-09 17:31,ZAYN,Better,174516
2022-05-09 17:34,Dua Lipa,Levitating (feat. DaBaby),203064
2022-05-09 17:38,Clinton Kane,I GUESS I'M IN LOVE,204093
2022-05-09 17:40,Ariana Grande,"break up with your girlfriend, i'm bored",136237
2022-05-09 17:46,Ed Sheeran,Perfect,263400
2022-05-09 17:47,Michele Morrone,Feel It,7293
2022-05-09 17:51,Ruth B.,Dandelions,233720
2022-05-09 17:54,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",174800
2022-05-09 17:57,Cyn,I’ll Still Have Me,182133
2022-05-09 18:00,Dua Lipa,Don't Start Now,183290
2022-05-09 18:04,The Chainsmokers,Roses,226738
2022-05-09 18:07,Camila Cabello,Liar,207038
2022-05-09 18:12,Vayu,Baatein Karo,25335
2022-05-09 18:12,Taylor Swift,champagne problems,244000
2022-05-09 18:15,Cher Lloyd,None Of My Business,184004
2022-05-09 18:18,Mabel,Mad Love,164642
2022-05-09 18:21,Tate McRae,vicious,182929
2022-05-09 18:24,AJR,Bang!,170858
2022-05-09 18:27,Leah Nobel,"Beginning Middle End - From The Netflix Film ""To All The Boys: Always and Forever""",194826
2022-05-09 18:29,Ashnikko,Halloweenie III: Seven Days,150653
2022-05-09 18:33,Destiny Rogers,Tomboy,203445
2022-05-09 18:37,Miley Cyrus,Midnight Sky,223280
2022-05-09 18:38,Emotional Oranges,All That (feat. Channel Tres),83875
2022-05-09 18:41,LOVA,My Name Isn’t,174202
2022-05-09 18:44,Ellise,911,188386
2022-05-09 18:47,Ariana Grande,positions,172324
2022-05-09 18:50,Camila Cabello,Cry for Me,189133
2022-05-09 18:53,Blai$y,Looking at Life,144505
2022-05-09 18:56,Shawn Mendes,In My Blood,211360
2022-05-09 19:00,Natalie Taylor,Surrender,126266
2022-05-09 19:46,Jeremy Zucker,comethru,2481
2022-05-09 19:46,BTS,Dynamite,0
2022-05-09 19:46,Prateek Kuhad,cold/mess,1142
2022-05-09 19:51,Niykee Heaton,Mascara,94135
2022-05-10 09:38,Sam Smith,Too Good At Goodbyes,89965
2022-05-10 09:39,Royal & the Serpent,overwhelmed - Chri$tian Gate$ remix,9878
2022-05-10 09:43,Ed Sheeran,Perfect,256658
2022-05-10 09:44,Daniel Schulz,Turn Back Time,68516
2022-05-10 09:50,One Direction,They Don't Know About Us,124318
2022-05-10 16:00,One Direction,They Don't Know About Us,32752
2022-05-10 16:00,Rahat Fateh Ali Khan,"Main Jahaan Rahoon (From ""Namastey London"")",14378
2022-05-10 16:04,Pritam,Ilahi,228982
2022-05-10 16:05,Troye Sivan,Strawberries & Cigarettes,6381
2022-05-10 16:05,Atif Aslam,"Jeena Jeena (From ""Badlapur"")",2485
2022-05-10 16:05,Ed Sheeran,Galway Girl,39677
2022-05-10 16:05,A.R. Rahman,Jashn-E-Bahaaraa,0
2022-05-10 16:05,Arijit Singh,Qaafirana,5201
2022-05-10 16:08,Jeremy Zucker,you were good to me,188785
2022-05-10 16:11,Rocketman,Orange Coffee,154996
2022-05-10 16:11,Oscar Lang,million little reasons,11011
2022-05-10 16:11,Joji,Will He,18195
2022-05-10 16:12,Bea Miller,feel something,8811
2022-05-10 16:12,Prateek Kuhad,for your time,18276
2022-05-10 16:15,Conan Gray,Heather,3133
2022-05-10 16:15,Bazzi,I.F.L.Y.,165714
2022-05-10 16:19,FINNEAS,Let's Fall in Love for the Night,190348
2022-05-10 16:23,Finn,In Luv With U,273059
2022-05-10 16:26,Edith Whiskers,Home,195358
2022-05-10 16:27,Joji,Will He,13244
2022-05-10 16:29,Joji,YEAH RIGHT,174357
2022-05-10 16:36,A-Wall,Loverboy,212705
2022-05-11 13:38,Jeremy Zucker,you were good to me,0
2022-05-11 13:38,Prateek Kuhad,with you/for you,0
2022-05-11 13:43,A-Wall,Loverboy,224520
2022-05-11 13:48,Rex Orange County,Best Friend,262231
2022-05-11 13:50,Prateek Kuhad,Tere Hi Hum,177026
2022-05-11 13:53,Peach Tree Rascals,Mariposa,54838
2022-05-11 14:15,Peach Tree Rascals,Mariposa,8919
2022-05-11 14:15,Salim–Sulaiman,Yeh Honsla,6638
2022-05-11 14:16,Monty Sharma,Yoon Shabnami,5544
2022-05-11 14:16,Anuv Jain,Baarishein,11511
2022-05-11 14:16,Satinder Sartaaj,Sai,1656
2022-05-11 14:16,Shankar-Ehsaan-Loy,O Rangrez,1823
2022-05-11 14:22,Rahat Fateh Ali Khan,Man Bawra,389839
2022-05-11 14:27,Rahat Fateh Ali Khan,Jiya Dhadak Dhadak Jaye,319480
2022-05-11 14:32,Ammy Virk,Daryaa,209652
2022-05-11 15:27,Ammy Virk,Daryaa,1425
2022-05-11 15:28,Arif Lohar & Meesha Shafi,Alif Allah Chambey Di Booty,28840
2022-05-11 15:31,Neha Kakkar,Pee Loon-Ishq Sufiyana,176160
2022-05-11 15:31,Pritam,Kabira,1353
2022-05-11 15:31,Rekha Bhardwaj,Mast Kalandar,23633
2022-05-11 15:31,Imran Aziz Mian,Bhar Do Jholi Meri (Reprise),1041
2022-05-11 15:35,Pritam,Kabira,223459
2022-05-11 15:40,Rahat Fateh Ali Khan,Aas Paas Khuda,319115
2022-05-11 15:47,Rashid Khan,Aaoge Jab Tum,337787
2022-05-11 15:52,Rashid Khan,Aaoge Jab Tum,6883
2022-05-11 15:57,Salim–Sulaiman,Shukran Allah,290053
2022-05-11 15:59,Muhammad Shakeel Ahmed,Bullah Ki Jaana Main Kon,5506
2022-05-11 15:59,A.R. Rahman,Luka Chuppi,141965
2022-05-11 16:03,Arijit Singh,"Pachtaoge (From ""Jaani Ve"")",226789
2022-05-11 16:04,B Praak,Dholna - Crossblade Live Version,29186
2022-05-11 16:10,Pritam,Ye Tune Kya Kiya,279523
2022-05-11 16:13,A.R. Rahman,Ay Hairathe,10826
2022-05-11 16:13,Pritam,Ye Tune Kya Kiya,1604
2022-05-11 16:14,Javed Ali,"Srivalli (From ""Pushpa The Rise Part - 01"")",6916
2022-05-11 16:14,Rahat Fateh Ali Khan,Tujhe Dekh Dekh,73440
2022-05-11 16:15,Badshah,Jugnu,1536
2022-05-11 16:18,Shae Gill,Pasoori,224146
2022-05-11 16:21,AP Dhillon,Excuses,176232
2022-05-11 16:22,Anirudh Ravichander,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")",15802
2022-05-11 16:22,Ravi Basrur,Mehabooba,24527
2022-05-11 16:24,Aditya A,Chaand Baaliyan,103264
2022-05-11 16:26,Harry Styles,As It Was,167303
2022-05-11 16:30,Sachet-Parampara,"Maiyya Mainu (From ""Jersey"")",231575
2022-05-11 16:34,Glass Animals,Heat Waves,238805
2022-05-11 16:38,Karan Aujla,Gangsta,17624
2022-05-11 16:38,Pritam,"Bhool Bhulaiyaa 2 Title Track (From ""Bhool Bhulaiyaa 2"")",211666
2022-05-11 16:42,Tanishk Bagchi,"Raataan Lambiyan (From ""Shershaah"")",230292
2022-05-11 16:43,Pritam,"Kesariya Audio Teaser (From ""Brahmastra"")",44698
2022-05-11 16:47,Sanjay Leela Bhansali,Meri Jaan,238103
2022-05-11 16:48,Shubh,NO LOVE,63253
2022-05-11 16:50,The Kid LAROI,STAY (with Justin Bieber),141805
2022-05-11 16:51,Shubh,WE ROLLIN,24952
2022-05-11 16:54,Elley Duhé,MIDDLE OF THE NIGHT,184447
2022-05-11 16:55,Karan Aujla,Oouuu,19947
2022-05-11 16:58,Jasleen Royal,"Ranjha (From ""Shershaah"")",228855
2022-05-11 17:03,King,Tu Aake Dekhle,270000
2022-05-11 17:04,Ravi Basrur,"The Monster Song (From ""KGF Chapter 2"")",35252
2022-05-11 17:04,Karan Aujla,They Know,35906
2022-05-11 17:07,Mitraz,Akhiyaan,191868
2022-05-11 17:08,Ananya Bhat,Mehabooba,3310
2022-05-11 17:08,Karan Aujla,Game Over,18560
2022-05-11 17:08,Karan Aujla,Unreachable,4718
2022-05-11 17:12,Anirudh Ravichander,"Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")",16220
2022-05-11 17:12,OAFF,Doobey,219686
2022-05-11 17:13,AP Dhillon,DESIRES,7570
2022-05-11 17:13,Alka Yagnik,"Agar Tum Saath Ho (From ""Tamasha"")",53937
2022-05-11 17:16,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),212352
2022-05-11 17:20,AP Dhillon,Insane,206060
2022-05-11 17:25,Arijit Singh,Atak Gaya - Arijit Singh,170773
2022-05-11 17:29,Kendrick Lamar,The Heart Part 5,0
2022-05-11 17:32,Justin Bieber,Ghost,153190
2022-05-11 17:34,Justin Bieber,Ghost,153190
2022-05-11 17:37,Elley Duhé,MIDDLE OF THE NIGHT,184447
2022-05-11 17:40,Lil Nas X,THATS WHAT I WANT,143901
2022-05-11 17:41,Future,WAIT FOR U (feat. Drake & Tems),63591
2022-05-11 17:44,Lost Frequencies,Where Are You Now,2224
2022-05-11 17:44,Doja Cat,Woman,172626
2022-05-11 17:44,Glass Animals,Heat Waves,437
2022-05-11 17:44,The Kid LAROI,Thousand Miles,6285
2022-05-11 17:46,Charlie Puth,Light Switch,15580
2022-05-11 17:56,Charlie Puth,Light Switch,166405
2022-05-11 17:57,KAROL G,PROVENZA,56812
2022-05-11 17:59,The Kid LAROI,STAY (with Justin Bieber),141805
2022-05-11 18:02,Ed Sheeran,Shivers,207853
2022-05-11 18:06,Elton John,Cold Heart - PNAU Remix,202735
2022-05-11 18:08,Dove Cameron,Boyfriend,153000
2022-05-11 18:10,Jack Harlow,Dua Lipa,114175
2022-05-11 18:12,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),22058
2022-05-11 18:12,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,98320
2022-05-11 18:15,Duncan Laurence,Arcade,185146
2022-05-11 18:17,Charlie Puth,Hard On Yourself,70167
2022-05-11 18:20,Shawn Mendes,If I Can't Have You,191466
2022-05-11 18:23,Niykee Heaton,Mascara,177428
2022-05-11 18:26,Kat Dahlia,I Think I'm In Love,202666
2022-05-11 18:30,HRVY,Told You So,73421
2022-05-11 18:35,The Weeknd,Blinding Lights,33211
2022-05-11 18:38,The Weeknd,Blinding Lights,200040
2022-05-11 18:40,Camila Cabello,Havana (feat. Young Thug),66320
2022-05-12 09:38,Camila Cabello,Havana (feat. Young Thug),151252
2022-05-12 09:40,DJ Snake,Selfish Love (with Selena Gomez),168648
2022-05-12 09:44,5 Seconds of Summer,Youngblood,203417
2022-05-12 09:47,Justin Bieber,What Do You Mean?,205680
2022-05-12 09:50,Jonas Brothers,Sucker,181026
