,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
19,If the World Was Ending (feat. Julia Michaels)___JP Saxe,2022-02-24 09:33,JP Saxe,If the World Was Ending (feat. Julia Michaels),208549,2022-02-24 09:33:00,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,audio_features,2kJwzbxV2ppxnQoYw4GLBZ,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/audio-analysis/2kJwzbxV2ppxnQoYw4GLBZ,208687,4,If the World Was Ending (feat. Julia Michaels),7BrlhEO8dHiNmU8A1Ep9RZ
20,Loving Is Easy (feat. Benny Sings)___Rex Orange County,2022-02-24 09:36,Rex Orange County,Loving Is Easy (feat. Benny Sings),155541,2022-02-24 09:36:00,0.612,0.592,0,-6.271,1,0.0274,0.0332,7.49e-06,0.295,0.743,116.089,audio_features,25ThByn5IcA33YJODtE9xC,spotify:track:25ThByn5IcA33YJODtE9xC,https://api.spotify.com/v1/tracks/25ThByn5IcA33YJODtE9xC,https://api.spotify.com/v1/audio-analysis/25ThByn5IcA33YJODtE9xC,166839,4,Loving Is Easy,6ijomX6PCOiqotXUawxPCT
21,Fly Me to the Moon___Joytastic Sarah,2022-02-24 09:38,Joytastic Sarah,Fly Me to the Moon,5504,2022-02-24 09:38:00,0.721,0.2,6,-16.09,0,0.041,0.921,0.0159,0.0983,0.157,144.027,audio_features,4RxyIfOAN8HsjBBoKKt0A4,spotify:track:4RxyIfOAN8HsjBBoKKt0A4,https://api.spotify.com/v1/tracks/4RxyIfOAN8HsjBBoKKt0A4,https://api.spotify.com/v1/audio-analysis/4RxyIfOAN8HsjBBoKKt0A4,190877,4,Fly Me to the Moon,5Py0ntv7alYbDe6ZgMUQuJ
22,Can't Help Falling in Love___Christian Leave,2022-02-24 09:38,Christian Leave,Can't Help Falling in Love,135687,2022-02-24 09:38:00,0.608,0.269,0,-7.201,1,0.0329,0.983,1.96e-06,0.337,0.389,126.372,audio_features,6VrAgFXBbRX2PkT92lAoKK,spotify:track:6VrAgFXBbRX2PkT92lAoKK,https://api.spotify.com/v1/tracks/6VrAgFXBbRX2PkT92lAoKK,https://api.spotify.com/v1/audio-analysis/6VrAgFXBbRX2PkT92lAoKK,135714,3,Hope,58g2PHmbpBfwmBU2SICdxc
23,Complicated___Olivia O'Brien,2022-02-24 09:41,Olivia O'Brien,Complicated,188789,2022-02-24 09:41:00,0.657,0.355,7,-12.044,1,0.0714,0.694,0.000427,0.123,0.0808,74.99,audio_features,0jllH0usRFD4LJkJnGK9Lf,spotify:track:0jllH0usRFD4LJkJnGK9Lf,https://api.spotify.com/v1/tracks/0jllH0usRFD4LJkJnGK9Lf,https://api.spotify.com/v1/audio-analysis/0jllH0usRFD4LJkJnGK9Lf,189000,4,Complicated,18IaOJpyXfqbOsZIqmnfpZ
24,Pause___Prateek Kuhad,2022-02-24 09:47,Prateek Kuhad,Pause,169857,2022-02-24 09:47:00,0.619,0.277,11,-11.771,1,0.0322,0.892,0.0542,0.116,0.435,111.576,audio_features,5h1L6nOR9QYXeeNW14aeus,spotify:track:5h1L6nOR9QYXeeNW14aeus,https://api.spotify.com/v1/tracks/5h1L6nOR9QYXeeNW14aeus,https://api.spotify.com/v1/audio-analysis/5h1L6nOR9QYXeeNW14aeus,171149,4,Pause,3vKSAwLbfwXygEiGH1vpvs
25,with you/for you___Prateek Kuhad,2022-02-24 10:29,Prateek Kuhad,with you/for you,128469,2022-02-24 10:29:00,0.731,0.317,6,-13.775,1,0.0358,0.812,0.149,0.106,0.33,114.078,audio_features,7eTy1IzCaICfm6JYy1BV4u,spotify:track:7eTy1IzCaICfm6JYy1BV4u,https://api.spotify.com/v1/tracks/7eTy1IzCaICfm6JYy1BV4u,https://api.spotify.com/v1/audio-analysis/7eTy1IzCaICfm6JYy1BV4u,231898,4,cold/mess,6FzicG6wlKHogiRaGAbvBK
26,Blinding Lights___The Weeknd,2022-02-24 10:32,The Weeknd,Blinding Lights,199972,2022-02-24 10:32:00,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,4,After Hours,4yP0hdKOZPNshxUOjY0cZj
27,Havana (feat. Young Thug)___Camila Cabello,2022-02-24 10:34,Camila Cabello,Havana (feat. Young Thug),85651,2022-02-24 10:34:00,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,audio_features,1rfofaqEpACxVEHIZBJe6W,spotify:track:1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W,217307,4,Camila,2vD3zSQr8hNlg0obNel4TE
28,Looking at Life___Blai$y,2022-02-24 10:35,Blai$y,Looking at Life,76263,2022-02-24 10:35:00,0.724,0.269,4,-15.829,0,0.399,0.666,1.87e-05,0.139,0.374,93.462,audio_features,01RpOm1UoybAR5p3slbf7E,spotify:track:01RpOm1UoybAR5p3slbf7E,https://api.spotify.com/v1/tracks/01RpOm1UoybAR5p3slbf7E,https://api.spotify.com/v1/audio-analysis/01RpOm1UoybAR5p3slbf7E,144506,4,Sincerely Adolescence,7f4Bw0nqwzBO1CfmsuFTJF
29,Fire On Fire___Sam Smith,2022-02-24 10:40,Sam Smith,Fire On Fire,239893,2022-02-24 10:40:00,0.584,0.408,1,-7.356,0,0.0461,0.476,0.0,0.18,0.333,115.129,audio_features,7t3Xdbufg7q2onVsR8RBdY,spotify:track:7t3Xdbufg7q2onVsR8RBdY,https://api.spotify.com/v1/tracks/7t3Xdbufg7q2onVsR8RBdY,https://api.spotify.com/v1/audio-analysis/7t3Xdbufg7q2onVsR8RBdY,246735,4,Love Goes,5XCBX16KNYsAe7V5hQV9mC
30,Butterflies___Kacey Musgraves,2022-02-24 10:45,Kacey Musgraves,Butterflies,218992,2022-02-24 10:45:00,0.689,0.614,4,-6.137,0,0.0306,0.252,1.95e-05,0.178,0.411,141.97,audio_features,30VHURM5NOfoZmqp2iKawS,spotify:track:30VHURM5NOfoZmqp2iKawS,https://api.spotify.com/v1/tracks/30VHURM5NOfoZmqp2iKawS,https://api.spotify.com/v1/audio-analysis/30VHURM5NOfoZmqp2iKawS,219053,4,Golden Hour,7f6xPqyaolTiziKf5R5Z0c
31,FRIENDS___Marshmello,2022-02-24 10:48,Marshmello,FRIENDS,202513,2022-02-24 10:48:00,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,audio_features,08bNPGLD8AhKpnnERrAc6G,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621,4,FRIENDS,1BmxOYHjQv1dKZRr13YRZM
32,I'll Always Remember You___Hannah Montana,2022-02-24 10:48,Hannah Montana,I'll Always Remember You,4311,2022-02-24 10:48:00,0.418,0.721,8,-2.736,1,0.0383,0.0486,0.0,0.0984,0.233,144.063,audio_features,60c0p6GGnuwdKcQnmuM2zC,spotify:track:60c0p6GGnuwdKcQnmuM2zC,https://api.spotify.com/v1/tracks/60c0p6GGnuwdKcQnmuM2zC,https://api.spotify.com/v1/audio-analysis/60c0p6GGnuwdKcQnmuM2zC,233333,4,Hannah Montana Forever,6FUFS9PRGUTyVrsltg1xji
33,See You___Johnny Orlando,2022-02-24 10:51,Johnny Orlando,See You,169945,2022-02-24 10:51:00,0.667,0.729,6,-4.708,1,0.038,0.224,0.000152,0.0788,0.316,92.966,audio_features,3EWVRpOcVLY74B7claEX65,spotify:track:3EWVRpOcVLY74B7claEX65,https://api.spotify.com/v1/tracks/3EWVRpOcVLY74B7claEX65,https://api.spotify.com/v1/audio-analysis/3EWVRpOcVLY74B7claEX65,175145,4,It’s Never Really Over (Expanded),5UtK7iPrjxMrxsQe1bPqkm
34,Blank Space___Taylor Swift,2022-02-24 10:59,Taylor Swift,Blank Space,230442,2022-02-24 10:59:00,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,audio_features,1u8c2t2Cy7UBoG4ArRcF5g,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,https://api.spotify.com/v1/tracks/1u8c2t2Cy7UBoG4ArRcF5g,https://api.spotify.com/v1/audio-analysis/1u8c2t2Cy7UBoG4ArRcF5g,231827,4,1989 (Deluxe),1yGbNOtRIgdIiGHOEBaZWf
35,None Of My Business___Cher Lloyd,2022-02-24 11:02,Cher Lloyd,None Of My Business,182789,2022-02-24 11:02:00,0.793,0.488,2,-5.807,0,0.0462,0.428,0.0,0.0823,0.5,133.957,audio_features,2SPEg45ZaUFJCg9GwNmRvw,spotify:track:2SPEg45ZaUFJCg9GwNmRvw,https://api.spotify.com/v1/tracks/2SPEg45ZaUFJCg9GwNmRvw,https://api.spotify.com/v1/audio-analysis/2SPEg45ZaUFJCg9GwNmRvw,184005,4,None Of My Business,6Np7PYk4uftUoNc4hOKu8v
36,Maniac___Conan Gray,2022-02-24 11:05,Conan Gray,Maniac,185585,2022-02-24 11:05:00,0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045,audio_features,6KfoDhO4XUWSbnyKjNp9c4,spotify:track:6KfoDhO4XUWSbnyKjNp9c4,https://api.spotify.com/v1/tracks/6KfoDhO4XUWSbnyKjNp9c4,https://api.spotify.com/v1/audio-analysis/6KfoDhO4XUWSbnyKjNp9c4,185773,4,Kid Krow,2CMlkzFI2oDAy5MbyV7OV5
37,High (& Dua Lipa)___Whethan,2022-02-24 11:07,Whethan,High (& Dua Lipa),87378,2022-02-24 11:07:00,0.708,0.552,10,-5.552,0,0.21,0.0922,0.0,0.0541,0.686,147.834,audio_features,3dD9yyYTQ73SZvyOygyKva,spotify:track:3dD9yyYTQ73SZvyOygyKva,https://api.spotify.com/v1/tracks/3dD9yyYTQ73SZvyOygyKva,https://api.spotify.com/v1/audio-analysis/3dD9yyYTQ73SZvyOygyKva,196707,4,Fifty Shades Freed (Original Motion Picture Soundtrack),4w0N1CaZwQ5RPIuawqlYyy
38,It's You___Ali Gatie,2022-02-24 11:10,Ali Gatie,It's You,212444,2022-02-24 11:10:00,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,audio_features,5DqdesEfbRyOlSS3Tf6c29,spotify:track:5DqdesEfbRyOlSS3Tf6c29,https://api.spotify.com/v1/tracks/5DqdesEfbRyOlSS3Tf6c29,https://api.spotify.com/v1/audio-analysis/5DqdesEfbRyOlSS3Tf6c29,212607,4,YOU,63Kr9mdWxT7mB2AKgf4rCa
39,Just My Type___The Vamps,2022-02-24 11:14,The Vamps,Just My Type,211251,2022-02-24 11:14:00,0.61,0.87,2,-4.012,0,0.0693,0.00299,0.0,0.064,0.523,125.014,audio_features,29VLdEqFvd0l4JFscCnrp7,spotify:track:29VLdEqFvd0l4JFscCnrp7,https://api.spotify.com/v1/tracks/29VLdEqFvd0l4JFscCnrp7,https://api.spotify.com/v1/audio-analysis/29VLdEqFvd0l4JFscCnrp7,211360,4,Night & Day (Day Edition),0VKcOEVdDLf95KdHfBw9AR
40,Surrender___Natalie Taylor,2022-02-26 04:21,Natalie Taylor,Surrender,0,2022-02-26 04:21:00,0.39,0.448,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,audio_features,0ecC8p17cDNlxHXkuYqeR6,spotify:track:0ecC8p17cDNlxHXkuYqeR6,https://api.spotify.com/v1/tracks/0ecC8p17cDNlxHXkuYqeR6,https://api.spotify.com/v1/audio-analysis/0ecC8p17cDNlxHXkuYqeR6,183103,5,Surrender,5vplYu9dji5uOQdLutFfnf
41,If the World Was Ending (feat. Julia Michaels)___JP Saxe,2022-02-26 04:24,JP Saxe,If the World Was Ending (feat. Julia Michaels),208687,2022-02-26 04:24:00,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,audio_features,2kJwzbxV2ppxnQoYw4GLBZ,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/audio-analysis/2kJwzbxV2ppxnQoYw4GLBZ,208687,4,If the World Was Ending (feat. Julia Michaels),7BrlhEO8dHiNmU8A1Ep9RZ
42,Love Story___Taylor Swift,2022-02-26 04:28,Taylor Swift,Love Story,235280,2022-02-26 04:28:00,0.617,0.741,2,-3.97,1,0.0311,0.131,0.0,0.0772,0.306,118.984,audio_features,1D4PL9B8gOg78jiHg3FvBb,spotify:track:1D4PL9B8gOg78jiHg3FvBb,https://api.spotify.com/v1/tracks/1D4PL9B8gOg78jiHg3FvBb,https://api.spotify.com/v1/audio-analysis/1D4PL9B8gOg78jiHg3FvBb,236267,4,Fearless (Big Machine Radio Release Special),3EzFY9Rg0PpbADMth746zi
43,Maniac___Conan Gray,2022-02-26 04:31,Conan Gray,Maniac,185773,2022-02-26 04:31:00,0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045,audio_features,6KfoDhO4XUWSbnyKjNp9c4,spotify:track:6KfoDhO4XUWSbnyKjNp9c4,https://api.spotify.com/v1/tracks/6KfoDhO4XUWSbnyKjNp9c4,https://api.spotify.com/v1/audio-analysis/6KfoDhO4XUWSbnyKjNp9c4,185773,4,Kid Krow,2CMlkzFI2oDAy5MbyV7OV5
44,In The End - Mellen Gi Remix___Tommee Profitt,2022-02-26 04:35,Tommee Profitt,In The End - Mellen Gi Remix,218188,2022-02-26 04:35:00,0.618,0.611,7,-6.654,0,0.11,0.477,0.0333,0.162,0.224,88.07,audio_features,5rAUZy2eDdegBxUVYxePK2,spotify:track:5rAUZy2eDdegBxUVYxePK2,https://api.spotify.com/v1/tracks/5rAUZy2eDdegBxUVYxePK2,https://api.spotify.com/v1/audio-analysis/5rAUZy2eDdegBxUVYxePK2,218189,4,In The End,4ogDiddFmcxnT4PC9lVEoV
45,you should see me in a crown___Billie Eilish,2022-02-26 04:36,Billie Eilish,you should see me in a crown,21495,2022-02-26 04:36:00,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,audio_features,3XF5xLJHOQQRbWya6hBp7d,spotify:track:3XF5xLJHOQQRbWya6hBp7d,https://api.spotify.com/v1/tracks/3XF5xLJHOQQRbWya6hBp7d,https://api.spotify.com/v1/audio-analysis/3XF5xLJHOQQRbWya6hBp7d,180953,4,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0S0KGZnfBGSIssfF54WSJh
46,Shape of You___Ed Sheeran,2022-02-26 16:52,Ed Sheeran,Shape of You,0,2022-02-26 16:52:00,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,233713,4,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu
47,Entertainer___ZAYN,2022-02-26 16:52,ZAYN,Entertainer,0,2022-02-26 16:52:00,0.697,0.568,5,-8.017,1,0.0369,0.475,2.51e-05,0.0922,0.502,153.931,audio_features,4By48hpAtUx7F7F1yxvwvm,spotify:track:4By48hpAtUx7F7F1yxvwvm,https://api.spotify.com/v1/tracks/4By48hpAtUx7F7F1yxvwvm,https://api.spotify.com/v1/audio-analysis/4By48hpAtUx7F7F1yxvwvm,202600,4,Icarus Falls,1DF9B2hfwX4EdgEFwGcRwh
48,overwhelmed___Royal & the Serpent,2022-02-26 16:59,Royal & the Serpent,overwhelmed,155920,2022-02-26 16:59:00,0.804,0.323,0,-11.127,0,0.305,0.308,0.0,0.15,0.456,87.019,audio_features,5jjZikDrEd0by1o7V3fO4y,spotify:track:5jjZikDrEd0by1o7V3fO4y,https://api.spotify.com/v1/tracks/5jjZikDrEd0by1o7V3fO4y,https://api.spotify.com/v1/audio-analysis/5jjZikDrEd0by1o7V3fO4y,159293,4,Overwhelmed,7E7HRywUyuqW5qH793yPbP
49,Baatein Karo___Vayu,2022-02-27 04:42,Vayu,Baatein Karo,57678,2022-02-27 04:42:00,0.76,0.551,6,-7.273,1,0.0273,0.85,0.000713,0.154,0.768,106.046,audio_features,0defKES0cQIsig27CpfPWx,spotify:track:0defKES0cQIsig27CpfPWx,https://api.spotify.com/v1/tracks/0defKES0cQIsig27CpfPWx,https://api.spotify.com/v1/audio-analysis/0defKES0cQIsig27CpfPWx,195309,3,Baatein Karo,66vdrbexbgZKs1NkNRmIET
50,Heaven___Julia Michaels,2022-02-28 11:37,Julia Michaels,Heaven,1967,2022-02-28 11:37:00,0.552,0.371,7,-9.104,0,0.0359,0.857,0.0,0.0838,0.245,199.843,audio_features,1T575AhHueYinKSDflEsGK,spotify:track:1T575AhHueYinKSDflEsGK,https://api.spotify.com/v1/tracks/1T575AhHueYinKSDflEsGK,https://api.spotify.com/v1/audio-analysis/1T575AhHueYinKSDflEsGK,191787,3,Fifty Shades Freed (Original Motion Picture Soundtrack),4w0N1CaZwQ5RPIuawqlYyy
51,overwhelmed___Royal & the Serpent,2022-02-28 11:37,Royal & the Serpent,overwhelmed,3436,2022-02-28 11:37:00,0.804,0.323,0,-11.127,0,0.305,0.308,0.0,0.15,0.456,87.019,audio_features,5jjZikDrEd0by1o7V3fO4y,spotify:track:5jjZikDrEd0by1o7V3fO4y,https://api.spotify.com/v1/tracks/5jjZikDrEd0by1o7V3fO4y,https://api.spotify.com/v1/audio-analysis/5jjZikDrEd0by1o7V3fO4y,159293,4,Overwhelmed,7E7HRywUyuqW5qH793yPbP
52,overwhelmed___Royal & the Serpent,2022-02-28 11:40,Royal & the Serpent,overwhelmed,159097,2022-02-28 11:40:00,0.804,0.323,0,-11.127,0,0.305,0.308,0.0,0.15,0.456,87.019,audio_features,5jjZikDrEd0by1o7V3fO4y,spotify:track:5jjZikDrEd0by1o7V3fO4y,https://api.spotify.com/v1/tracks/5jjZikDrEd0by1o7V3fO4y,https://api.spotify.com/v1/audio-analysis/5jjZikDrEd0by1o7V3fO4y,159293,4,Overwhelmed,7E7HRywUyuqW5qH793yPbP
53,Cry for Me___Camila Cabello,2022-02-28 11:43,Camila Cabello,Cry for Me,5504,2022-02-28 11:43:00,0.721,0.805,9,-4.134,0,0.0927,0.05,0.0,0.153,0.653,118.058,audio_features,40nPimvmG05WYS7983bawZ,spotify:track:40nPimvmG05WYS7983bawZ,https://api.spotify.com/v1/tracks/40nPimvmG05WYS7983bawZ,https://api.spotify.com/v1/audio-analysis/40nPimvmG05WYS7983bawZ,189133,4,Cry for Me,2dq4ae5hiyxlFPG1s8rlq5
54,Levitating (feat. DaBaby)___Dua Lipa,2022-02-28 11:43,Dua Lipa,Levitating (feat. DaBaby),9219,2022-02-28 11:43:00,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,audio_features,5nujrmhLynf4yMoMtj8AQF,spotify:track:5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,203064,4,Future Nostalgia,5lKlFlReHOLShQKyRv6AL9
55,Heaven___Julia Michaels,2022-02-28 11:43,Julia Michaels,Heaven,64053,2022-02-28 11:43:00,0.552,0.371,7,-9.104,0,0.0359,0.857,0.0,0.0838,0.245,199.843,audio_features,1T575AhHueYinKSDflEsGK,spotify:track:1T575AhHueYinKSDflEsGK,https://api.spotify.com/v1/tracks/1T575AhHueYinKSDflEsGK,https://api.spotify.com/v1/audio-analysis/1T575AhHueYinKSDflEsGK,191787,3,Fifty Shades Freed (Original Motion Picture Soundtrack),4w0N1CaZwQ5RPIuawqlYyy
56,Fool___Cavetown,2022-02-28 11:43,Cavetown,Fool,5362,2022-02-28 11:43:00,0.675,0.464,1,-9.277,1,0.151,0.0635,0.073,0.0711,0.129,79.55,audio_features,7asyVbwQE7IbA3x2be7bdI,spotify:track:7asyVbwQE7IbA3x2be7bdI,https://api.spotify.com/v1/tracks/7asyVbwQE7IbA3x2be7bdI,https://api.spotify.com/v1/audio-analysis/7asyVbwQE7IbA3x2be7bdI,233785,4,Lemon Boy,5rvA7Pth9X8PFp5jHqFl3V
57,Something Just Like This___The Chainsmokers,2022-02-28 11:47,The Chainsmokers,Something Just Like This,247110,2022-02-28 11:47:00,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,audio_features,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,247160,4,Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr
58,PILLOWTALK___ZAYN,2022-02-28 11:54,ZAYN,PILLOWTALK,202621,2022-02-28 11:54:00,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,audio_features,0PDUDa38GO8lMxLCRc4lL1,spotify:track:0PDUDa38GO8lMxLCRc4lL1,https://api.spotify.com/v1/tracks/0PDUDa38GO8lMxLCRc4lL1,https://api.spotify.com/v1/audio-analysis/0PDUDa38GO8lMxLCRc4lL1,202747,4,Mind Of Mine (Deluxe Edition),5amj9zNeZ3B2EdpBgXrOZ0
59,La Vie En Rose___Daniela Andrade,2022-02-28 11:55,Daniela Andrade,La Vie En Rose,105417,2022-02-28 11:55:00,0.475,0.149,4,-11.429,1,0.0395,0.844,0.0,0.14,0.318,95.423,audio_features,0VxocBntP1XTZRsR9ZURPS,spotify:track:0VxocBntP1XTZRsR9ZURPS,https://api.spotify.com/v1/tracks/0VxocBntP1XTZRsR9ZURPS,https://api.spotify.com/v1/audio-analysis/0VxocBntP1XTZRsR9ZURPS,105500,4,La Vie En Rose,3rU947MaPxzKjSSbx4cQjg
60,Lonely (with benny blanco)___Justin Bieber,2022-02-28 11:58,Justin Bieber,Lonely (with benny blanco),149063,2022-02-28 11:58:00,0.619,0.241,11,-7.102,0,0.046,0.9,0.0,0.116,0.0719,79.461,audio_features,3S8jK1mGzQi24ilFb45DAZ,spotify:track:3S8jK1mGzQi24ilFb45DAZ,https://api.spotify.com/v1/tracks/3S8jK1mGzQi24ilFb45DAZ,https://api.spotify.com/v1/audio-analysis/3S8jK1mGzQi24ilFb45DAZ,149190,4,Justice,5dGWwsZ9iB2Xc3UKR0gif2
61,boyfriend (with Social House)___Ariana Grande,2022-02-28 12:00,Ariana Grande,boyfriend (with Social House),4310,2022-02-28 12:00:00,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,audio_features,0Ryd8975WihbObpp5cPW1t,spotify:track:0Ryd8975WihbObpp5cPW1t,https://api.spotify.com/v1/tracks/0Ryd8975WihbObpp5cPW1t,https://api.spotify.com/v1/audio-analysis/0Ryd8975WihbObpp5cPW1t,186107,4,boyfriend,3zVB99XMdbP9HTVNg0GJwV
62,MONTERO (Call Me By Your Name)___Lil Nas X,2022-02-28 12:00,Lil Nas X,MONTERO (Call Me By Your Name),137833,2022-02-28 12:00:00,0.511,0.54,8,-6.402,0,0.174,0.191,0.0,0.377,0.711,119.248,audio_features,7JvmJDDMZMvWaWARsWK9Da,spotify:track:7JvmJDDMZMvWaWARsWK9Da,https://api.spotify.com/v1/tracks/7JvmJDDMZMvWaWARsWK9Da,https://api.spotify.com/v1/audio-analysis/7JvmJDDMZMvWaWARsWK9Da,170055,5,MONTERO (Call Me By Your Name),2Hjcfw8zHN4dJDZJGOzLd6
63,Black Magic___Little Mix,2022-02-28 12:04,Little Mix,Black Magic,211752,2022-02-28 12:04:00,0.776,0.875,4,-5.535,1,0.0575,0.0343,0.0,0.314,0.849,111.988,audio_features,6rmXhRIemCTPyMYZRDN7Qg,spotify:track:6rmXhRIemCTPyMYZRDN7Qg,https://api.spotify.com/v1/tracks/6rmXhRIemCTPyMYZRDN7Qg,https://api.spotify.com/v1/audio-analysis/6rmXhRIemCTPyMYZRDN7Qg,211786,4,Get Weird (Expanded Edition),2FnfZiFMv7bmXAIATOJDHs
64,positions___Ariana Grande,2022-02-28 12:10,Ariana Grande,positions,170851,2022-02-28 12:10:00,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,audio_features,35mvY5S1H3J2QZyna3TFe0,spotify:track:35mvY5S1H3J2QZyna3TFe0,https://api.spotify.com/v1/tracks/35mvY5S1H3J2QZyna3TFe0,https://api.spotify.com/v1/audio-analysis/35mvY5S1H3J2QZyna3TFe0,172325,4,Positions,3euz4vS7ezKGnNSwgyvKcd
65,Sign of the Times___Harry Styles,2022-02-28 12:11,Harry Styles,Sign of the Times,5086,2022-02-28 12:11:00,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,audio_features,5Ohxk2dO5COHF1krpoPigN,spotify:track:5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN,340707,4,Harry Styles,1FZKIm3JVDCxTchXDo5jOV
66,Let Me Love You___DJ Snake,2022-02-28 12:11,DJ Snake,Let Me Love You,69271,2022-02-28 12:11:00,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,audio_features,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU,205947,4,Encore,02sEJTj1sye1JaqxqpcSCp
67,Love Story___Taylor Swift,2022-02-28 12:15,Taylor Swift,Love Story,235145,2022-02-28 12:15:00,0.617,0.741,2,-3.97,1,0.0311,0.131,0.0,0.0772,0.306,118.984,audio_features,1D4PL9B8gOg78jiHg3FvBb,spotify:track:1D4PL9B8gOg78jiHg3FvBb,https://api.spotify.com/v1/tracks/1D4PL9B8gOg78jiHg3FvBb,https://api.spotify.com/v1/audio-analysis/1D4PL9B8gOg78jiHg3FvBb,236267,4,Fearless (Big Machine Radio Release Special),3EzFY9Rg0PpbADMth746zi
68,Memories___Maroon 5,2022-02-28 12:19,Maroon 5,Memories,186392,2022-02-28 12:19:00,0.775,0.327,11,-7.241,1,0.0557,0.841,0.0,0.0821,0.595,91.05,audio_features,4cktbXiXOapiLBMprHFErI,spotify:track:4cktbXiXOapiLBMprHFErI,https://api.spotify.com/v1/tracks/4cktbXiXOapiLBMprHFErI,https://api.spotify.com/v1/audio-analysis/4cktbXiXOapiLBMprHFErI,189486,4,JORDI (Deluxe),1pCA38N6MkLlthXtAOvZTU
